file_id,folder_cat,filename,size_kb,folder_norm,csv_category,status
23807940,CHEF,23807940.pdf,25.57,CHEF,CHEF,ok
23841877,CHEF,23841877.pdf,22.57,CHEF,CHEF,ok
24221960,CHEF,24221960.pdf,19.08,CHEF,CHEF,ok
24673903,CHEF,24673903.pdf,23.1,CHEF,CHEF,ok
24709432,CHEF,24709432.pdf,21.79,CHEF,CHEF,ok
25128608,CHEF,25128608.pdf,23.43,CHEF,CHEF,ok
25452321,CHEF,25452321.pdf,25.59,CHEF,CHEF,ok
25924968,CHEF,25924968.pdf,25.1,CHEF,CHEF,ok
25953797,CHEF,25953797.pdf,15.47,CHEF,CHEF,ok
26189601,CHEF,26189601.pdf,22.27,CHEF,CHEF,ok
26718039,CHEF,26718039.pdf,13.67,CHEF,CHEF,ok
27298953,CHEF,27298953.pdf,28.91,CHEF,CHEF,ok
27662298,CHEF,27662298.pdf,23.04,CHEF,CHEF,ok
27820360,CHEF,27820360.pdf,22.87,CHEF,CHEF,ok
27831220,CHEF,27831220.pdf,20.58,CHEF,CHEF,ok
27909372,CHEF,27909372.pdf,20.42,CHEF,CHEF,ok
28092317,CHEF,28092317.pdf,17.94,CHEF,CHEF,ok
28176889,CHEF,28176889.pdf,18.03,CHEF,CHEF,ok
28230807,CHEF,28230807.pdf,23.35,CHEF,CHEF,ok
28396528,CHEF,28396528.pdf,23.48,CHEF,CHEF,ok
28424982,CHEF,28424982.pdf,22.12,CHEF,CHEF,ok
29072179,CHEF,29072179.pdf,24.16,CHEF,CHEF,ok
29211359,CHEF,29211359.pdf,23.88,CHEF,CHEF,ok
29449419,CHEF,29449419.pdf,34.41,CHEF,CHEF,ok
29772450,CHEF,29772450.pdf,19.39,CHEF,CHEF,ok
29775391,CHEF,29775391.pdf,30.8,CHEF,CHEF,ok
29784524,CHEF,29784524.pdf,23.4,CHEF,CHEF,ok
29990140,CHEF,29990140.pdf,31.5,CHEF,CHEF,ok
30128072,CHEF,30128072.pdf,16.04,CHEF,CHEF,ok
30311202,CHEF,30311202.pdf,23.08,CHEF,CHEF,ok
30337969,CHEF,30337969.pdf,22.68,CHEF,CHEF,ok
30826569,CHEF,30826569.pdf,33.7,CHEF,CHEF,ok
31547476,CHEF,31547476.pdf,23.49,CHEF,CHEF,ok
32518109,CHEF,32518109.pdf,16.48,CHEF,CHEF,ok
32605413,CHEF,32605413.pdf,25.09,CHEF,CHEF,ok
33964275,CHEF,33964275.pdf,30.51,CHEF,CHEF,ok
34252537,CHEF,34252537.pdf,26.19,CHEF,CHEF,ok
34452806,CHEF,34452806.pdf,22.57,CHEF,CHEF,ok
35157762,CHEF,35157762.pdf,24.8,CHEF,CHEF,ok
35468363,CHEF,35468363.pdf,13.38,CHEF,CHEF,ok
36366044,CHEF,36366044.pdf,41.99,CHEF,CHEF,ok
37231163,CHEF,37231163.pdf,16.64,CHEF,CHEF,ok
38309905,CHEF,38309905.pdf,22.51,CHEF,CHEF,ok
47317494,CHEF,47317494.pdf,15.23,CHEF,CHEF,ok
47603843,CHEF,47603843.pdf,16.91,CHEF,CHEF,ok
47729453,CHEF,47729453.pdf,21.19,CHEF,CHEF,ok
48580330,CHEF,48580330.pdf,23.32,CHEF,CHEF,ok
51554903,CHEF,51554903.pdf,25.13,CHEF,CHEF,ok
53265899,CHEF,53265899.pdf,30.16,CHEF,CHEF,ok
57262959,CHEF,57262959.pdf,20.17,CHEF,CHEF,ok
61322296,CHEF,61322296.pdf,22.21,CHEF,CHEF,ok
62555739,CHEF,62555739.pdf,26.33,CHEF,CHEF,ok
65373280,CHEF,65373280.pdf,45.0,CHEF,CHEF,ok
68338341,CHEF,68338341.pdf,23.98,CHEF,CHEF,ok
74522938,CHEF,74522938.pdf,27.25,CHEF,CHEF,ok
81373857,CHEF,81373857.pdf,18.29,CHEF,CHEF,ok
86551046,CHEF,86551046.pdf,19.84,CHEF,CHEF,ok
91072502,CHEF,91072502.pdf,21.74,CHEF,CHEF,ok
91268638,CHEF,91268638.pdf,21.95,CHEF,CHEF,ok
91591026,CHEF,91591026.pdf,25.35,CHEF,CHEF,ok
92122785,CHEF,92122785.pdf,21.33,CHEF,CHEF,ok
92985983,CHEF,92985983.pdf,22.82,CHEF,CHEF,ok
94047639,CHEF,94047639.pdf,25.12,CHEF,CHEF,ok
10041713,CONSTRUCTION,10041713.pdf,22.87,CONSTRUCTION,CONSTRUCTION,ok
10100240,CONSTRUCTION,10100240.pdf,24.06,CONSTRUCTION,CONSTRUCTION,ok
10149490,CONSTRUCTION,10149490.pdf,29.09,CONSTRUCTION,CONSTRUCTION,ok
10176013,CONSTRUCTION,10176013.pdf,28.72,CONSTRUCTION,CONSTRUCTION,ok
10281555,CONSTRUCTION,10281555.pdf,31.97,CONSTRUCTION,CONSTRUCTION,ok
10734870,CONSTRUCTION,10734870.pdf,23.32,CONSTRUCTION,CONSTRUCTION,ok
10820510,CONSTRUCTION,10820510.pdf,17.69,CONSTRUCTION,CONSTRUCTION,ok
11393213,CONSTRUCTION,11393213.pdf,23.35,CONSTRUCTION,CONSTRUCTION,ok
11650031,CONSTRUCTION,11650031.pdf,17.23,CONSTRUCTION,CONSTRUCTION,ok
12212468,CONSTRUCTION,12212468.pdf,58.98,CONSTRUCTION,CONSTRUCTION,ok
12491898,CONSTRUCTION,12491898.pdf,43.85,CONSTRUCTION,CONSTRUCTION,ok
12654876,CONSTRUCTION,12654876.pdf,23.97,CONSTRUCTION,CONSTRUCTION,ok
12666174,CONSTRUCTION,12666174.pdf,26.87,CONSTRUCTION,CONSTRUCTION,ok
12693146,CONSTRUCTION,12693146.pdf,32.74,CONSTRUCTION,CONSTRUCTION,ok
12695537,CONSTRUCTION,12695537.pdf,21.77,CONSTRUCTION,CONSTRUCTION,ok
12826414,CONSTRUCTION,12826414.pdf,36.0,CONSTRUCTION,CONSTRUCTION,ok
12839152,CONSTRUCTION,12839152.pdf,25.3,CONSTRUCTION,CONSTRUCTION,ok
12890045,CONSTRUCTION,12890045.pdf,21.69,CONSTRUCTION,CONSTRUCTION,ok
13907230,CONSTRUCTION,13907230.pdf,16.51,CONSTRUCTION,CONSTRUCTION,ok
14585273,CONSTRUCTION,14585273.pdf,22.28,CONSTRUCTION,CONSTRUCTION,ok
14849103,CONSTRUCTION,14849103.pdf,22.05,CONSTRUCTION,CONSTRUCTION,ok
14900898,CONSTRUCTION,14900898.pdf,19.7,CONSTRUCTION,CONSTRUCTION,ok
15564893,CONSTRUCTION,15564893.pdf,20.41,CONSTRUCTION,CONSTRUCTION,ok
15721849,CONSTRUCTION,15721849.pdf,25.21,CONSTRUCTION,CONSTRUCTION,ok
16203589,CONSTRUCTION,16203589.pdf,31.94,CONSTRUCTION,CONSTRUCTION,ok
16353584,CONSTRUCTION,16353584.pdf,21.51,CONSTRUCTION,CONSTRUCTION,ok
16378091,CONSTRUCTION,16378091.pdf,17.5,CONSTRUCTION,CONSTRUCTION,ok
16626724,CONSTRUCTION,16626724.pdf,17.91,CONSTRUCTION,CONSTRUCTION,ok
16924279,CONSTRUCTION,16924279.pdf,27.95,CONSTRUCTION,CONSTRUCTION,ok
17252448,CONSTRUCTION,17252448.pdf,33.45,CONSTRUCTION,CONSTRUCTION,ok
17342969,CONSTRUCTION,17342969.pdf,46.22,CONSTRUCTION,CONSTRUCTION,ok
17570634,CONSTRUCTION,17570634.pdf,23.74,CONSTRUCTION,CONSTRUCTION,ok
18472240,CONSTRUCTION,18472240.pdf,15.03,CONSTRUCTION,CONSTRUCTION,ok
18882984,CONSTRUCTION,18882984.pdf,23.17,CONSTRUCTION,CONSTRUCTION,ok
19364677,CONSTRUCTION,19364677.pdf,23.1,CONSTRUCTION,CONSTRUCTION,ok
19471144,CONSTRUCTION,19471144.pdf,25.7,CONSTRUCTION,CONSTRUCTION,ok
19928941,CONSTRUCTION,19928941.pdf,15.62,CONSTRUCTION,CONSTRUCTION,ok
20565849,CONSTRUCTION,20565849.pdf,18.52,CONSTRUCTION,CONSTRUCTION,ok
20681037,CONSTRUCTION,20681037.pdf,16.83,CONSTRUCTION,CONSTRUCTION,ok
21363048,CONSTRUCTION,21363048.pdf,24.28,CONSTRUCTION,CONSTRUCTION,ok
21567392,CONSTRUCTION,21567392.pdf,26.31,CONSTRUCTION,CONSTRUCTION,ok
21586858,CONSTRUCTION,21586858.pdf,34.62,CONSTRUCTION,CONSTRUCTION,ok
21782152,CONSTRUCTION,21782152.pdf,21.99,CONSTRUCTION,CONSTRUCTION,ok
22019500,CONSTRUCTION,22019500.pdf,25.22,CONSTRUCTION,CONSTRUCTION,ok
22546476,CONSTRUCTION,22546476.pdf,22.38,CONSTRUCTION,CONSTRUCTION,ok
22718826,CONSTRUCTION,22718826.pdf,30.99,CONSTRUCTION,CONSTRUCTION,ok
22894544,CONSTRUCTION,22894544.pdf,19.23,CONSTRUCTION,CONSTRUCTION,ok
22965804,CONSTRUCTION,22965804.pdf,14.3,CONSTRUCTION,CONSTRUCTION,ok
22983516,CONSTRUCTION,22983516.pdf,45.95,CONSTRUCTION,CONSTRUCTION,ok
23818675,CONSTRUCTION,23818675.pdf,28.14,CONSTRUCTION,CONSTRUCTION,ok
24361598,CONSTRUCTION,24361598.pdf,25.55,CONSTRUCTION,CONSTRUCTION,ok
24740005,CONSTRUCTION,24740005.pdf,28.88,CONSTRUCTION,CONSTRUCTION,ok
24770846,CONSTRUCTION,24770846.pdf,22.12,CONSTRUCTION,CONSTRUCTION,ok
24953126,CONSTRUCTION,24953126.pdf,25.37,CONSTRUCTION,CONSTRUCTION,ok
25098739,CONSTRUCTION,25098739.pdf,15.87,CONSTRUCTION,CONSTRUCTION,ok
25187733,CONSTRUCTION,25187733.pdf,27.81,CONSTRUCTION,CONSTRUCTION,ok
25224998,CONSTRUCTION,25224998.pdf,28.47,CONSTRUCTION,CONSTRUCTION,ok
25656981,CONSTRUCTION,25656981.pdf,21.77,CONSTRUCTION,CONSTRUCTION,ok
26091595,CONSTRUCTION,26091595.pdf,23.5,CONSTRUCTION,CONSTRUCTION,ok
26509539,CONSTRUCTION,26509539.pdf,24.36,CONSTRUCTION,CONSTRUCTION,ok
27066370,CONSTRUCTION,27066370.pdf,17.98,CONSTRUCTION,CONSTRUCTION,ok
27187994,CONSTRUCTION,27187994.pdf,14.83,CONSTRUCTION,CONSTRUCTION,ok
27243670,CONSTRUCTION,27243670.pdf,27.77,CONSTRUCTION,CONSTRUCTION,ok
27246366,CONSTRUCTION,27246366.pdf,22.13,CONSTRUCTION,CONSTRUCTION,ok
27835351,CONSTRUCTION,27835351.pdf,24.26,CONSTRUCTION,CONSTRUCTION,ok
28756444,CONSTRUCTION,28756444.pdf,25.9,CONSTRUCTION,CONSTRUCTION,ok
28803888,CONSTRUCTION,28803888.pdf,23.93,CONSTRUCTION,CONSTRUCTION,ok
28815362,CONSTRUCTION,28815362.pdf,23.98,CONSTRUCTION,CONSTRUCTION,ok
28942221,CONSTRUCTION,28942221.pdf,22.23,CONSTRUCTION,CONSTRUCTION,ok
28949406,CONSTRUCTION,28949406.pdf,23.6,CONSTRUCTION,CONSTRUCTION,ok
29061628,CONSTRUCTION,29061628.pdf,17.82,CONSTRUCTION,CONSTRUCTION,ok
29087505,CONSTRUCTION,29087505.pdf,30.37,CONSTRUCTION,CONSTRUCTION,ok
29193505,CONSTRUCTION,29193505.pdf,34.23,CONSTRUCTION,CONSTRUCTION,ok
29483501,CONSTRUCTION,29483501.pdf,23.34,CONSTRUCTION,CONSTRUCTION,ok
29574501,CONSTRUCTION,29574501.pdf,21.48,CONSTRUCTION,CONSTRUCTION,ok
29878348,CONSTRUCTION,29878348.pdf,17.14,CONSTRUCTION,CONSTRUCTION,ok
29894080,CONSTRUCTION,29894080.pdf,25.96,CONSTRUCTION,CONSTRUCTION,ok
30311725,CONSTRUCTION,30311725.pdf,23.05,CONSTRUCTION,CONSTRUCTION,ok
30397268,CONSTRUCTION,30397268.pdf,29.7,CONSTRUCTION,CONSTRUCTION,ok
31850269,CONSTRUCTION,31850269.pdf,22.11,CONSTRUCTION,CONSTRUCTION,ok
32025286,CONSTRUCTION,32025286.pdf,25.77,CONSTRUCTION,CONSTRUCTION,ok
32265203,CONSTRUCTION,32265203.pdf,20.68,CONSTRUCTION,CONSTRUCTION,ok
32773331,CONSTRUCTION,32773331.pdf,24.21,CONSTRUCTION,CONSTRUCTION,ok
32799518,CONSTRUCTION,32799518.pdf,31.55,CONSTRUCTION,CONSTRUCTION,ok
33023370,CONSTRUCTION,33023370.pdf,22.57,CONSTRUCTION,CONSTRUCTION,ok
33141415,CONSTRUCTION,33141415.pdf,30.49,CONSTRUCTION,CONSTRUCTION,ok
34544955,CONSTRUCTION,34544955.pdf,24.3,CONSTRUCTION,CONSTRUCTION,ok
35971546,CONSTRUCTION,35971546.pdf,25.15,CONSTRUCTION,CONSTRUCTION,ok
36331163,CONSTRUCTION,36331163.pdf,18.04,CONSTRUCTION,CONSTRUCTION,ok
38946032,CONSTRUCTION,38946032.pdf,21.74,CONSTRUCTION,CONSTRUCTION,ok
39027764,CONSTRUCTION,39027764.pdf,23.22,CONSTRUCTION,CONSTRUCTION,ok
39566718,CONSTRUCTION,39566718.pdf,26.21,CONSTRUCTION,CONSTRUCTION,ok
39674782,CONSTRUCTION,39674782.pdf,21.62,CONSTRUCTION,CONSTRUCTION,ok
39908485,CONSTRUCTION,39908485.pdf,57.99,CONSTRUCTION,CONSTRUCTION,ok
44147689,CONSTRUCTION,44147689.pdf,18.85,CONSTRUCTION,CONSTRUCTION,ok
45475027,CONSTRUCTION,45475027.pdf,27.78,CONSTRUCTION,CONSTRUCTION,ok
48549972,CONSTRUCTION,48549972.pdf,19.36,CONSTRUCTION,CONSTRUCTION,ok
49685006,CONSTRUCTION,49685006.pdf,29.35,CONSTRUCTION,CONSTRUCTION,ok
51638201,CONSTRUCTION,51638201.pdf,21.47,CONSTRUCTION,CONSTRUCTION,ok
56525735,CONSTRUCTION,56525735.pdf,22.72,CONSTRUCTION,CONSTRUCTION,ok
61065616,CONSTRUCTION,61065616.pdf,19.17,CONSTRUCTION,CONSTRUCTION,ok
63083944,CONSTRUCTION,63083944.pdf,25.06,CONSTRUCTION,CONSTRUCTION,ok
63145386,CONSTRUCTION,63145386.pdf,20.33,CONSTRUCTION,CONSTRUCTION,ok
69764348,CONSTRUCTION,69764348.pdf,52.66,CONSTRUCTION,CONSTRUCTION,ok
71576860,CONSTRUCTION,71576860.pdf,21.91,CONSTRUCTION,CONSTRUCTION,ok
78114950,CONSTRUCTION,78114950.pdf,35.11,CONSTRUCTION,CONSTRUCTION,ok
78298706,CONSTRUCTION,78298706.pdf,21.73,CONSTRUCTION,CONSTRUCTION,ok
88859947,CONSTRUCTION,88859947.pdf,23.27,CONSTRUCTION,CONSTRUCTION,ok
90032884,CONSTRUCTION,90032884.pdf,21.16,CONSTRUCTION,CONSTRUCTION,ok
93436805,CONSTRUCTION,93436805.pdf,22.28,CONSTRUCTION,CONSTRUCTION,ok
94503308,CONSTRUCTION,94503308.pdf,19.65,CONSTRUCTION,CONSTRUCTION,ok
99433371,CONSTRUCTION,99433371.pdf,15.56,CONSTRUCTION,CONSTRUCTION,ok
10332998,CONSULTANT,10332998.pdf,28.03,CONSULTANT,CONSULTANT,ok
10984392,CONSULTANT,10984392.pdf,23.57,CONSULTANT,CONSULTANT,ok
11020140,CONSULTANT,11020140.pdf,22.17,CONSULTANT,CONSULTANT,ok
11333660,CONSULTANT,11333660.pdf,23.18,CONSULTANT,CONSULTANT,ok
11415967,CONSULTANT,11415967.pdf,21.69,CONSULTANT,CONSULTANT,ok
11835339,CONSULTANT,11835339.pdf,33.79,CONSULTANT,CONSULTANT,ok
12251115,CONSULTANT,12251115.pdf,17.6,CONSULTANT,CONSULTANT,ok
12374933,CONSULTANT,12374933.pdf,30.29,CONSULTANT,CONSULTANT,ok
12526702,CONSULTANT,12526702.pdf,32.77,CONSULTANT,CONSULTANT,ok
12897903,CONSULTANT,12897903.pdf,20.45,CONSULTANT,CONSULTANT,ok
12955994,CONSULTANT,12955994.pdf,26.32,CONSULTANT,CONSULTANT,ok
13215696,CONSULTANT,13215696.pdf,36.87,CONSULTANT,CONSULTANT,ok
13313917,CONSULTANT,13313917.pdf,22.0,CONSULTANT,CONSULTANT,ok
13454871,CONSULTANT,13454871.pdf,30.49,CONSULTANT,CONSULTANT,ok
13569152,CONSULTANT,13569152.pdf,32.17,CONSULTANT,CONSULTANT,ok
13586069,CONSULTANT,13586069.pdf,23.21,CONSULTANT,CONSULTANT,ok
14346702,CONSULTANT,14346702.pdf,21.36,CONSULTANT,CONSULTANT,ok
14517953,CONSULTANT,14517953.pdf,22.36,CONSULTANT,CONSULTANT,ok
14593060,CONSULTANT,14593060.pdf,26.95,CONSULTANT,CONSULTANT,ok
15083600,CONSULTANT,15083600.pdf,23.33,CONSULTANT,CONSULTANT,ok
15119529,CONSULTANT,15119529.pdf,29.64,CONSULTANT,CONSULTANT,ok
15281412,CONSULTANT,15281412.pdf,23.2,CONSULTANT,CONSULTANT,ok
15433732,CONSULTANT,15433732.pdf,31.16,CONSULTANT,CONSULTANT,ok
15535920,CONSULTANT,15535920.pdf,31.28,CONSULTANT,CONSULTANT,ok
15602094,CONSULTANT,15602094.pdf,24.72,CONSULTANT,CONSULTANT,ok
15699744,CONSULTANT,15699744.pdf,41.84,CONSULTANT,CONSULTANT,ok
16964217,CONSULTANT,16964217.pdf,29.04,CONSULTANT,CONSULTANT,ok
17025292,CONSULTANT,17025292.pdf,21.12,CONSULTANT,CONSULTANT,ok
17307206,CONSULTANT,17307206.pdf,23.55,CONSULTANT,CONSULTANT,ok
17983957,CONSULTANT,17983957.pdf,22.15,CONSULTANT,CONSULTANT,ok
18079050,CONSULTANT,18079050.pdf,20.8,CONSULTANT,CONSULTANT,ok
18227306,CONSULTANT,18227306.pdf,22.6,CONSULTANT,CONSULTANT,ok
18856440,CONSULTANT,18856440.pdf,28.58,CONSULTANT,CONSULTANT,ok
19161572,CONSULTANT,19161572.pdf,15.45,CONSULTANT,CONSULTANT,ok
19936735,CONSULTANT,19936735.pdf,16.54,CONSULTANT,CONSULTANT,ok
20176584,CONSULTANT,20176584.pdf,43.52,CONSULTANT,CONSULTANT,ok
20314980,CONSULTANT,20314980.pdf,33.96,CONSULTANT,CONSULTANT,ok
20574232,CONSULTANT,20574232.pdf,23.26,CONSULTANT,CONSULTANT,ok
21156767,CONSULTANT,21156767.pdf,23.32,CONSULTANT,CONSULTANT,ok
21366189,CONSULTANT,21366189.pdf,30.83,CONSULTANT,CONSULTANT,ok
21512769,CONSULTANT,21512769.pdf,20.71,CONSULTANT,CONSULTANT,ok
21568833,CONSULTANT,21568833.pdf,21.91,CONSULTANT,CONSULTANT,ok
22259768,CONSULTANT,22259768.pdf,37.52,CONSULTANT,CONSULTANT,ok
22351830,CONSULTANT,22351830.pdf,25.65,CONSULTANT,CONSULTANT,ok
22485475,CONSULTANT,22485475.pdf,22.3,CONSULTANT,CONSULTANT,ok
22556198,CONSULTANT,22556198.pdf,25.01,CONSULTANT,CONSULTANT,ok
22571461,CONSULTANT,22571461.pdf,21.44,CONSULTANT,CONSULTANT,ok
23302948,CONSULTANT,23302948.pdf,28.88,CONSULTANT,CONSULTANT,ok
24643412,CONSULTANT,24643412.pdf,23.52,CONSULTANT,CONSULTANT,ok
24828381,CONSULTANT,24828381.pdf,23.64,CONSULTANT,CONSULTANT,ok
25213006,CONSULTANT,25213006.pdf,22.39,CONSULTANT,CONSULTANT,ok
25258040,CONSULTANT,25258040.pdf,23.67,CONSULTANT,CONSULTANT,ok
25694422,CONSULTANT,25694422.pdf,22.89,CONSULTANT,CONSULTANT,ok
26167298,CONSULTANT,26167298.pdf,43.95,CONSULTANT,CONSULTANT,ok
26234972,CONSULTANT,26234972.pdf,28.16,CONSULTANT,CONSULTANT,ok
26291616,CONSULTANT,26291616.pdf,22.93,CONSULTANT,CONSULTANT,ok
26919036,CONSULTANT,26919036.pdf,23.19,CONSULTANT,CONSULTANT,ok
27096471,CONSULTANT,27096471.pdf,31.64,CONSULTANT,CONSULTANT,ok
27726066,CONSULTANT,27726066.pdf,29.43,CONSULTANT,CONSULTANT,ok
27788376,CONSULTANT,27788376.pdf,38.06,CONSULTANT,CONSULTANT,ok
28243590,CONSULTANT,28243590.pdf,18.19,CONSULTANT,CONSULTANT,ok
28951817,CONSULTANT,28951817.pdf,24.37,CONSULTANT,CONSULTANT,ok
29076405,CONSULTANT,29076405.pdf,23.93,CONSULTANT,CONSULTANT,ok
29196643,CONSULTANT,29196643.pdf,22.89,CONSULTANT,CONSULTANT,ok
29297393,CONSULTANT,29297393.pdf,32.44,CONSULTANT,CONSULTANT,ok
29647215,CONSULTANT,29647215.pdf,25.69,CONSULTANT,CONSULTANT,ok
29723311,CONSULTANT,29723311.pdf,31.02,CONSULTANT,CONSULTANT,ok
29770086,CONSULTANT,29770086.pdf,35.37,CONSULTANT,CONSULTANT,ok
30083884,CONSULTANT,30083884.pdf,21.13,CONSULTANT,CONSULTANT,ok
30863060,CONSULTANT,30863060.pdf,23.95,CONSULTANT,CONSULTANT,ok
31016926,CONSULTANT,31016926.pdf,26.8,CONSULTANT,CONSULTANT,ok
31169070,CONSULTANT,31169070.pdf,23.34,CONSULTANT,CONSULTANT,ok
31201660,CONSULTANT,31201660.pdf,30.97,CONSULTANT,CONSULTANT,ok
31217840,CONSULTANT,31217840.pdf,29.93,CONSULTANT,CONSULTANT,ok
31395742,CONSULTANT,31395742.pdf,22.7,CONSULTANT,CONSULTANT,ok
32433431,CONSULTANT,32433431.pdf,23.65,CONSULTANT,CONSULTANT,ok
32637306,CONSULTANT,32637306.pdf,25.01,CONSULTANT,CONSULTANT,ok
33919379,CONSULTANT,33919379.pdf,16.81,CONSULTANT,CONSULTANT,ok
34875813,CONSULTANT,34875813.pdf,24.34,CONSULTANT,CONSULTANT,ok
37818861,CONSULTANT,37818861.pdf,17.4,CONSULTANT,CONSULTANT,ok
38165833,CONSULTANT,38165833.pdf,15.23,CONSULTANT,CONSULTANT,ok
38399177,CONSULTANT,38399177.pdf,16.29,CONSULTANT,CONSULTANT,ok
38457612,CONSULTANT,38457612.pdf,21.27,CONSULTANT,CONSULTANT,ok
38896303,CONSULTANT,38896303.pdf,21.25,CONSULTANT,CONSULTANT,ok
39308779,CONSULTANT,39308779.pdf,24.44,CONSULTANT,CONSULTANT,ok
39441617,CONSULTANT,39441617.pdf,26.8,CONSULTANT,CONSULTANT,ok
43311839,CONSULTANT,43311839.pdf,32.59,CONSULTANT,CONSULTANT,ok
43378989,CONSULTANT,43378989.pdf,16.87,CONSULTANT,CONSULTANT,ok
48533663,CONSULTANT,48533663.pdf,34.46,CONSULTANT,CONSULTANT,ok
49777184,CONSULTANT,49777184.pdf,33.43,CONSULTANT,CONSULTANT,ok
51432451,CONSULTANT,51432451.pdf,22.99,CONSULTANT,CONSULTANT,ok
51724595,CONSULTANT,51724595.pdf,22.35,CONSULTANT,CONSULTANT,ok
56792999,CONSULTANT,56792999.pdf,40.31,CONSULTANT,CONSULTANT,ok
57364820,CONSULTANT,57364820.pdf,23.82,CONSULTANT,CONSULTANT,ok
57601040,CONSULTANT,57601040.pdf,24.73,CONSULTANT,CONSULTANT,ok
63670997,CONSULTANT,63670997.pdf,21.7,CONSULTANT,CONSULTANT,ok
65062795,CONSULTANT,65062795.pdf,31.64,CONSULTANT,CONSULTANT,ok
67406885,CONSULTANT,67406885.pdf,25.81,CONSULTANT,CONSULTANT,ok
69181350,CONSULTANT,69181350.pdf,22.93,CONSULTANT,CONSULTANT,ok
71888547,CONSULTANT,71888547.pdf,23.65,CONSULTANT,CONSULTANT,ok
73075521,CONSULTANT,73075521.pdf,33.59,CONSULTANT,CONSULTANT,ok
78016758,CONSULTANT,78016758.pdf,26.15,CONSULTANT,CONSULTANT,ok
79570655,CONSULTANT,79570655.pdf,15.23,CONSULTANT,CONSULTANT,ok
80527194,CONSULTANT,80527194.pdf,24.0,CONSULTANT,CONSULTANT,ok
88691367,CONSULTANT,88691367.pdf,20.56,CONSULTANT,CONSULTANT,ok
88907739,CONSULTANT,88907739.pdf,29.16,CONSULTANT,CONSULTANT,ok
91116867,CONSULTANT,91116867.pdf,17.04,CONSULTANT,CONSULTANT,ok
91189201,CONSULTANT,91189201.pdf,22.11,CONSULTANT,CONSULTANT,ok
92246939,CONSULTANT,92246939.pdf,31.17,CONSULTANT,CONSULTANT,ok
93349646,CONSULTANT,93349646.pdf,25.75,CONSULTANT,CONSULTANT,ok
93459677,CONSULTANT,93459677.pdf,26.01,CONSULTANT,CONSULTANT,ok
95350373,CONSULTANT,95350373.pdf,19.6,CONSULTANT,CONSULTANT,ok
95429627,CONSULTANT,95429627.pdf,23.92,CONSULTANT,CONSULTANT,ok
95792386,CONSULTANT,95792386.pdf,27.62,CONSULTANT,CONSULTANT,ok
99714410,CONSULTANT,99714410.pdf,25.61,CONSULTANT,CONSULTANT,ok
10466583,DESIGNER,10466583.pdf,15.03,DESIGNER,DESIGNER,ok
10748989,DESIGNER,10748989.pdf,23.57,DESIGNER,DESIGNER,ok
10751444,DESIGNER,10751444.pdf,29.19,DESIGNER,DESIGNER,ok
11155153,DESIGNER,11155153.pdf,38.5,DESIGNER,DESIGNER,ok
11722421,DESIGNER,11722421.pdf,21.71,DESIGNER,DESIGNER,ok
11807040,DESIGNER,11807040.pdf,31.65,DESIGNER,DESIGNER,ok
11919526,DESIGNER,11919526.pdf,25.41,DESIGNER,DESIGNER,ok
11958994,DESIGNER,11958994.pdf,21.66,DESIGNER,DESIGNER,ok
12415691,DESIGNER,12415691.pdf,30.39,DESIGNER,DESIGNER,ok
12547982,DESIGNER,12547982.pdf,26.5,DESIGNER,DESIGNER,ok
12674307,DESIGNER,12674307.pdf,17.89,DESIGNER,DESIGNER,ok
13014900,DESIGNER,13014900.pdf,29.78,DESIGNER,DESIGNER,ok
13518263,DESIGNER,13518263.pdf,16.51,DESIGNER,DESIGNER,ok
13557622,DESIGNER,13557622.pdf,15.57,DESIGNER,DESIGNER,ok
13774329,DESIGNER,13774329.pdf,24.58,DESIGNER,DESIGNER,ok
13998435,DESIGNER,13998435.pdf,32.17,DESIGNER,DESIGNER,ok
14014749,DESIGNER,14014749.pdf,30.77,DESIGNER,DESIGNER,ok
14528265,DESIGNER,14528265.pdf,17.17,DESIGNER,DESIGNER,ok
14724186,DESIGNER,14724186.pdf,15.87,DESIGNER,DESIGNER,ok
14743911,DESIGNER,14743911.pdf,20.77,DESIGNER,DESIGNER,ok
15425154,DESIGNER,15425154.pdf,24.95,DESIGNER,DESIGNER,ok
15471999,DESIGNER,15471999.pdf,20.37,DESIGNER,DESIGNER,ok
15936656,DESIGNER,15936656.pdf,16.88,DESIGNER,DESIGNER,ok
16288901,DESIGNER,16288901.pdf,17.65,DESIGNER,DESIGNER,ok
17199951,DESIGNER,17199951.pdf,19.23,DESIGNER,DESIGNER,ok
17555081,DESIGNER,17555081.pdf,22.42,DESIGNER,DESIGNER,ok
18198627,DESIGNER,18198627.pdf,25.68,DESIGNER,DESIGNER,ok
18460045,DESIGNER,18460045.pdf,16.01,DESIGNER,DESIGNER,ok
18795567,DESIGNER,18795567.pdf,21.85,DESIGNER,DESIGNER,ok
18835363,DESIGNER,18835363.pdf,24.74,DESIGNER,DESIGNER,ok
18979238,DESIGNER,18979238.pdf,21.56,DESIGNER,DESIGNER,ok
19164410,DESIGNER,19164410.pdf,20.5,DESIGNER,DESIGNER,ok
19195747,DESIGNER,19195747.pdf,24.83,DESIGNER,DESIGNER,ok
20390397,DESIGNER,20390397.pdf,20.21,DESIGNER,DESIGNER,ok
