resume_id,resume_category,rank,job_id,job_title,job_category,score
10549585,FINANCE,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2673
10549585,FINANCE,5,23,Relationship Manager,BANKING,0.2673
21595057,SALES,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.378
21595057,SALES,2,13,Art Teacher,ARTS,0.3536
21595057,SALES,3,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.3333
21595057,SALES,4,56,Gym Manager,FITNESS,0.2357
21595057,SALES,5,27,Customer Service Lead,BPO,0.2357
43408471,AVIATION,1,55,Fitness Trainer,FITNESS,0.1066
43408471,AVIATION,2,59,Clinical Research Analyst,HEALTHCARE,0.1066
43408471,AVIATION,3,57,Sports Coach,FITNESS,0.1066
43408471,AVIATION,4,38,Management Consultant,CONSULTANT,0.1066
43408471,AVIATION,5,9,Agricultural Analyst,AGRICULTURE,0.1066
91026230,APPAREL,1,77,Event Coordinator,PUBLIC-RELATIONS,0.2041
91026230,APPAREL,2,36,Construction Manager,CONSTRUCTION,0.2041
91026230,APPAREL,3,56,Gym Manager,FITNESS,0.2041
91026230,APPAREL,4,47,Content Strategist,DIGITAL-MEDIA,0.1925
91026230,APPAREL,5,20,Flight Operations Officer,AVIATION,0.1091
16132195,HEALTHCARE,1,60,Registered Nurse,HEALTHCARE,0.2774
16132195,HEALTHCARE,2,57,Sports Coach,FITNESS,0.1961
16132195,HEALTHCARE,3,55,Fitness Trainer,FITNESS,0.1961
16132195,HEALTHCARE,4,50,Software Engineer,ENGINEERING,0.1754
16132195,HEALTHCARE,5,10,Fashion Merchandiser,APPAREL,0.1048
22506245,DESIGNER,1,14,Creative Director,ARTS,0.3536
22506245,DESIGNER,2,43,Brand Designer,DESIGNER,0.25
22506245,DESIGNER,3,13,Art Teacher,ARTS,0.25
22506245,DESIGNER,4,15,Graphic Designer,ARTS,0.2357
22506245,DESIGNER,5,11,Apparel Designer,APPAREL,0.1336
50222417,ACCOUNTANT,1,22,Banking Analyst,BANKING,0.2236
50222417,ACCOUNTANT,2,53,Finance Manager,FINANCE,0.2108
50222417,ACCOUNTANT,3,3,Audit Associate,ACCOUNTANT,0.2108
50222417,ACCOUNTANT,4,1,Accountant,ACCOUNTANT,0.2
50222417,ACCOUNTANT,5,58,Healthcare Administrator,HEALTHCARE,0.1118
17286050,FITNESS,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3381
17286050,FITNESS,2,18,Auto Sales Manager,AUTOMOBILE,0.3162
17286050,FITNESS,3,12,Supply Chain Coordinator,APPAREL,0.3162
17286050,FITNESS,4,23,Relationship Manager,BANKING,0.2981
17286050,FITNESS,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2981
15337481,ADVOCATE,1,61,Medical Coder,HEALTHCARE,0.2673
15337481,ADVOCATE,2,22,Banking Analyst,BANKING,0.2673
15337481,ADVOCATE,3,65,Payroll Specialist,HR,0.252
15337481,ADVOCATE,4,3,Audit Associate,ACCOUNTANT,0.252
15337481,ADVOCATE,5,25,Credit Risk Analyst,BANKING,0.252
17704246,SALES,1,39,HR Consultant,CONSULTANT,0.2236
17704246,SALES,2,58,Healthcare Administrator,HEALTHCARE,0.2236
17704246,SALES,3,64,HR Business Partner,HR,0.2236
17704246,SALES,4,22,Banking Analyst,BANKING,0.2236
17704246,SALES,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2108
29173771,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3586
29173771,ADVOCATE,2,64,HR Business Partner,HR,0.2673
29173771,ADVOCATE,3,58,Healthcare Administrator,HEALTHCARE,0.2673
29173771,ADVOCATE,4,38,Management Consultant,CONSULTANT,0.2673
29173771,ADVOCATE,5,22,Banking Analyst,BANKING,0.2673
10641230,INFORMATION-TECHNOLOGY,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.2176
10641230,INFORMATION-TECHNOLOGY,2,41,UI/UX Designer,DESIGNER,0.2176
10641230,INFORMATION-TECHNOLOGY,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1622
10641230,INFORMATION-TECHNOLOGY,4,47,Content Strategist,DIGITAL-MEDIA,0.1529
10641230,INFORMATION-TECHNOLOGY,5,50,Software Engineer,ENGINEERING,0.1451
61065616,CONSTRUCTION,1,39,HR Consultant,CONSULTANT,0.2887
61065616,CONSTRUCTION,2,58,Healthcare Administrator,HEALTHCARE,0.2887
61065616,CONSTRUCTION,3,64,HR Business Partner,HR,0.2887
61065616,CONSTRUCTION,4,22,Banking Analyst,BANKING,0.2887
61065616,CONSTRUCTION,5,4,Legal Advocate,ADVOCATE,0.2722
24455357,DESIGNER,1,50,Software Engineer,ENGINEERING,0.2828
24455357,DESIGNER,2,20,Flight Operations Officer,AVIATION,0.169
24455357,DESIGNER,3,10,Fashion Merchandiser,APPAREL,0.169
24455357,DESIGNER,4,6,Public Policy Analyst,ADVOCATE,0.169
24455357,DESIGNER,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.169
27607632,SALES,1,53,Finance Manager,FINANCE,0.252
27607632,SALES,2,54,FP&A Analyst,FINANCE,0.126
27607632,SALES,3,65,Payroll Specialist,HR,0.126
27607632,SALES,4,3,Audit Associate,ACCOUNTANT,0.126
27607632,SALES,5,50,Software Engineer,ENGINEERING,0.1195
21807224,ENGINEERING,1,28,Process Analyst,BPO,0.1336
21807224,ENGINEERING,2,40,IT Consultant,CONSULTANT,0.126
21807224,ENGINEERING,3,71,Full Stack Developer,INFORMATION-TECHNOLOGY,0.1195
21807224,ENGINEERING,4,67,Data Engineer,INFORMATION-TECHNOLOGY,0.1195
21807224,ENGINEERING,5,72,Machine Learning Engineer,INFORMATION-TECHNOLOGY,0.1195
27372171,INFORMATION-TECHNOLOGY,1,82,Corporate Trainer,TEACHER,0.1849
27372171,INFORMATION-TECHNOLOGY,2,24,Investment Analyst,BANKING,0.1849
27372171,INFORMATION-TECHNOLOGY,3,50,Software Engineer,ENGINEERING,0.1754
27372171,INFORMATION-TECHNOLOGY,4,10,Fashion Merchandiser,APPAREL,0.1048
27372171,INFORMATION-TECHNOLOGY,5,20,Flight Operations Officer,AVIATION,0.1048
27715131,ARTS,1,56,Gym Manager,FITNESS,0.3536
27715131,ARTS,2,18,Auto Sales Manager,AUTOMOBILE,0.3536
27715131,ARTS,3,79,Key Account Manager,SALES,0.3333
27715131,ARTS,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3333
27715131,ARTS,5,50,Software Engineer,ENGINEERING,0.3162
28989677,BANKING,1,22,Banking Analyst,BANKING,0.3198
28989677,BANKING,2,50,Software Engineer,ENGINEERING,0.286
28989677,BANKING,3,58,Healthcare Administrator,HEALTHCARE,0.2132
28989677,BANKING,4,38,Management Consultant,CONSULTANT,0.2132
28989677,BANKING,5,27,Customer Service Lead,BPO,0.2132
19302310,TEACHER,1,50,Software Engineer,ENGINEERING,0.2582
19302310,TEACHER,2,17,Service Technician,AUTOMOBILE,0.1667
19302310,TEACHER,3,19,Aviation Engineer,AVIATION,0.1543
19302310,TEACHER,4,16,Automobile Engineer,AUTOMOBILE,0.1443
19302310,TEACHER,5,38,Management Consultant,CONSULTANT,0.1443
18278509,BANKING,1,52,Financial Analyst,FINANCE,0.2357
18278509,BANKING,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1336
18278509,BANKING,3,22,Banking Analyst,BANKING,0.125
18278509,BANKING,4,43,Brand Designer,DESIGNER,0.125
18278509,BANKING,5,54,FP&A Analyst,FINANCE,0.1179
19738730,BUSINESS-DEVELOPMENT,1,56,Gym Manager,FITNESS,0.4082
19738730,BUSINESS-DEVELOPMENT,2,18,Auto Sales Manager,AUTOMOBILE,0.4082
19738730,BUSINESS-DEVELOPMENT,3,79,Key Account Manager,SALES,0.3849
19738730,BUSINESS-DEVELOPMENT,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3849
19738730,BUSINESS-DEVELOPMENT,5,50,Software Engineer,ENGINEERING,0.3651
92524964,FINANCE,1,1,Accountant,ACCOUNTANT,0.3162
92524964,FINANCE,2,50,Software Engineer,ENGINEERING,0.2108
92524964,FINANCE,3,20,Flight Operations Officer,AVIATION,0.126
92524964,FINANCE,4,10,Fashion Merchandiser,APPAREL,0.126
92524964,FINANCE,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.126
20626794,TEACHER,1,57,Sports Coach,FITNESS,0.2041
20626794,TEACHER,2,55,Fitness Trainer,FITNESS,0.2041
20626794,TEACHER,3,60,Registered Nurse,HEALTHCARE,0.1925
20626794,TEACHER,4,50,Software Engineer,ENGINEERING,0.1826
20626794,TEACHER,5,79,Key Account Manager,SALES,0.0
12045067,INFORMATION-TECHNOLOGY,1,8,Farm Manager,AGRICULTURE,0.1543
12045067,INFORMATION-TECHNOLOGY,2,64,HR Business Partner,HR,0.1443
12045067,INFORMATION-TECHNOLOGY,3,58,Healthcare Administrator,HEALTHCARE,0.1443
12045067,INFORMATION-TECHNOLOGY,4,61,Medical Coder,HEALTHCARE,0.1443
12045067,INFORMATION-TECHNOLOGY,5,39,HR Consultant,CONSULTANT,0.1443
29524570,DESIGNER,1,59,Clinical Research Analyst,HEALTHCARE,0.1961
29524570,DESIGNER,2,25,Credit Risk Analyst,BANKING,0.1849
29524570,DESIGNER,3,74,BI Developer,INFORMATION-TECHNOLOGY,0.1754
29524570,DESIGNER,4,50,Software Engineer,ENGINEERING,0.1754
29524570,DESIGNER,5,41,UI/UX Designer,DESIGNER,0.1754
32985311,ENGINEERING,1,50,Software Engineer,ENGINEERING,0.2739
32985311,ENGINEERING,2,67,Data Engineer,INFORMATION-TECHNOLOGY,0.1826
32985311,ENGINEERING,3,66,Software Developer,INFORMATION-TECHNOLOGY,0.1826
32985311,ENGINEERING,4,68,Data Scientist,INFORMATION-TECHNOLOGY,0.1826
32985311,ENGINEERING,5,72,Machine Learning Engineer,INFORMATION-TECHNOLOGY,0.1826
55712978,AGRICULTURE,1,50,Software Engineer,ENGINEERING,0.1581
55712978,AGRICULTURE,2,82,Corporate Trainer,TEACHER,0.0
55712978,AGRICULTURE,3,83,Academic Counsellor,TEACHER,0.0
55712978,AGRICULTURE,4,80,Inside Sales Representative,SALES,0.0
55712978,AGRICULTURE,5,79,Key Account Manager,SALES,0.0
22496394,DESIGNER,1,42,Product Designer,DESIGNER,0.2722
22496394,DESIGNER,2,50,Software Engineer,ENGINEERING,0.2582
22496394,DESIGNER,3,17,Service Technician,AUTOMOBILE,0.1667
22496394,DESIGNER,4,19,Aviation Engineer,AVIATION,0.1543
22496394,DESIGNER,5,38,Management Consultant,CONSULTANT,0.1443
38847011,ACCOUNTANT,1,53,Finance Manager,FINANCE,0.2981
38847011,ACCOUNTANT,2,54,FP&A Analyst,FINANCE,0.1491
38847011,ACCOUNTANT,3,65,Payroll Specialist,HR,0.1491
38847011,ACCOUNTANT,4,3,Audit Associate,ACCOUNTANT,0.1491
38847011,ACCOUNTANT,5,50,Software Engineer,ENGINEERING,0.1414
84512719,AGRICULTURE,1,50,Software Engineer,ENGINEERING,0.2236
84512719,AGRICULTURE,2,17,Service Technician,AUTOMOBILE,0.1443
84512719,AGRICULTURE,3,19,Aviation Engineer,AVIATION,0.1336
84512719,AGRICULTURE,4,38,Management Consultant,CONSULTANT,0.125
84512719,AGRICULTURE,5,51,Systems Engineer,ENGINEERING,0.125
36569713,TEACHER,1,50,Software Engineer,ENGINEERING,0.3651
36569713,TEACHER,2,20,Flight Operations Officer,AVIATION,0.2182
36569713,TEACHER,3,10,Fashion Merchandiser,APPAREL,0.2182
36569713,TEACHER,4,6,Public Policy Analyst,ADVOCATE,0.2182
36569713,TEACHER,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2182
13313917,CONSULTANT,1,18,Auto Sales Manager,AUTOMOBILE,0.3333
13313917,CONSULTANT,2,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.3143
13313917,CONSULTANT,3,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3143
13313917,CONSULTANT,4,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2673
13313917,CONSULTANT,5,78,Sales Executive,SALES,0.2357
28243590,CONSULTANT,1,53,Finance Manager,FINANCE,0.1667
28243590,CONSULTANT,2,52,Financial Analyst,FINANCE,0.1667
28243590,CONSULTANT,3,54,FP&A Analyst,FINANCE,0.1667
28243590,CONSULTANT,4,50,Software Engineer,ENGINEERING,0.1581
28243590,CONSULTANT,5,1,Accountant,ACCOUNTANT,0.1581
12071138,FINANCE,1,5,Corporate Lawyer,ADVOCATE,0.2236
12071138,FINANCE,2,22,Banking Analyst,BANKING,0.2236
12071138,FINANCE,3,53,Finance Manager,FINANCE,0.2108
12071138,FINANCE,4,4,Legal Advocate,ADVOCATE,0.2108
12071138,FINANCE,5,3,Audit Associate,ACCOUNTANT,0.2108
19070271,APPAREL,1,50,Software Engineer,ENGINEERING,0.3162
19070271,APPAREL,2,20,Flight Operations Officer,AVIATION,0.189
19070271,APPAREL,3,10,Fashion Merchandiser,APPAREL,0.189
19070271,APPAREL,4,6,Public Policy Analyst,ADVOCATE,0.189
19070271,APPAREL,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.189
21125113,DIGITAL-MEDIA,1,82,Corporate Trainer,TEACHER,0.2357
21125113,DIGITAL-MEDIA,2,50,Software Engineer,ENGINEERING,0.2236
21125113,DIGITAL-MEDIA,3,20,Flight Operations Officer,AVIATION,0.1336
21125113,DIGITAL-MEDIA,4,10,Fashion Merchandiser,APPAREL,0.1336
21125113,DIGITAL-MEDIA,5,6,Public Policy Analyst,ADVOCATE,0.1336
69243180,BANKING,1,83,Academic Counsellor,TEACHER,0.2041
69243180,BANKING,2,81,School Teacher,TEACHER,0.2041
69243180,BANKING,3,50,Software Engineer,ENGINEERING,0.1826
69243180,BANKING,4,80,Inside Sales Representative,SALES,0.0
69243180,BANKING,5,79,Key Account Manager,SALES,0.0
16533554,INFORMATION-TECHNOLOGY,1,13,Art Teacher,ARTS,0.2835
16533554,INFORMATION-TECHNOLOGY,2,14,Creative Director,ARTS,0.1782
16533554,INFORMATION-TECHNOLOGY,3,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.169
16533554,INFORMATION-TECHNOLOGY,4,50,Software Engineer,ENGINEERING,0.169
16533554,INFORMATION-TECHNOLOGY,5,20,Flight Operations Officer,AVIATION,0.101
33685988,FINANCE,1,53,Finance Manager,FINANCE,0.1667
33685988,FINANCE,2,50,Software Engineer,ENGINEERING,0.1581
33685988,FINANCE,3,83,Academic Counsellor,TEACHER,0.0
33685988,FINANCE,4,80,Inside Sales Representative,SALES,0.0
33685988,FINANCE,5,79,Key Account Manager,SALES,0.0
18422164,HR,1,50,Software Engineer,ENGINEERING,0.4743
18422164,HR,2,38,Management Consultant,CONSULTANT,0.3536
18422164,HR,3,13,Art Teacher,ARTS,0.3536
18422164,HR,4,27,Customer Service Lead,BPO,0.3536
18422164,HR,5,42,Product Designer,DESIGNER,0.3333
95970987,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3162
95970987,ADVOCATE,2,82,Corporate Trainer,TEACHER,0.0
95970987,ADVOCATE,3,83,Academic Counsellor,TEACHER,0.0
95970987,ADVOCATE,4,80,Inside Sales Representative,SALES,0.0
95970987,ADVOCATE,5,79,Key Account Manager,SALES,0.0
28424982,CHEF,1,50,Software Engineer,ENGINEERING,0.1826
28424982,CHEF,2,82,Corporate Trainer,TEACHER,0.0
28424982,CHEF,3,83,Academic Counsellor,TEACHER,0.0
28424982,CHEF,4,80,Inside Sales Representative,SALES,0.0
28424982,CHEF,5,79,Key Account Manager,SALES,0.0
98513424,FINANCE,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2279
98513424,FINANCE,2,54,FP&A Analyst,FINANCE,0.201
98513424,FINANCE,3,82,Corporate Trainer,TEACHER,0.201
98513424,FINANCE,4,53,Finance Manager,FINANCE,0.201
98513424,FINANCE,5,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.201
87118391,SALES,1,50,Software Engineer,ENGINEERING,0.286
87118391,SALES,2,64,HR Business Partner,HR,0.2132
87118391,SALES,3,58,Healthcare Administrator,HEALTHCARE,0.2132
87118391,SALES,4,27,Customer Service Lead,BPO,0.2132
87118391,SALES,5,22,Banking Analyst,BANKING,0.2132
31684925,ENGINEERING,1,54,FP&A Analyst,FINANCE,0.2722
31684925,ENGINEERING,2,53,Finance Manager,FINANCE,0.2722
31684925,ENGINEERING,3,50,Software Engineer,ENGINEERING,0.2582
31684925,ENGINEERING,4,20,Flight Operations Officer,AVIATION,0.1543
31684925,ENGINEERING,5,10,Fashion Merchandiser,APPAREL,0.1543
23810469,DIGITAL-MEDIA,1,44,Digital Marketing Manager,DIGITAL-MEDIA,0.3508
23810469,DIGITAL-MEDIA,2,18,Auto Sales Manager,AUTOMOBILE,0.1961
23810469,DIGITAL-MEDIA,3,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1849
23810469,DIGITAL-MEDIA,4,47,Content Strategist,DIGITAL-MEDIA,0.1849
23810469,DIGITAL-MEDIA,5,14,Creative Director,ARTS,0.1849
59696315,BUSINESS-DEVELOPMENT,1,18,Auto Sales Manager,AUTOMOBILE,0.2572
59696315,BUSINESS-DEVELOPMENT,2,47,Content Strategist,DIGITAL-MEDIA,0.2425
59696315,BUSINESS-DEVELOPMENT,3,79,Key Account Manager,SALES,0.2425
59696315,BUSINESS-DEVELOPMENT,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2425
59696315,BUSINESS-DEVELOPMENT,5,50,Software Engineer,ENGINEERING,0.2301
24647794,ENGINEERING,1,50,Software Engineer,ENGINEERING,0.2236
24647794,ENGINEERING,2,20,Flight Operations Officer,AVIATION,0.1336
24647794,ENGINEERING,3,10,Fashion Merchandiser,APPAREL,0.1336
24647794,ENGINEERING,4,6,Public Policy Analyst,ADVOCATE,0.1336
24647794,ENGINEERING,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1336
18155310,HR,1,83,Academic Counsellor,TEACHER,0.2132
18155310,HR,2,81,School Teacher,TEACHER,0.2132
18155310,HR,3,64,HR Business Partner,HR,0.2132
18155310,HR,4,22,Banking Analyst,BANKING,0.2132
18155310,HR,5,39,HR Consultant,CONSULTANT,0.2132
19796840,INFORMATION-TECHNOLOGY,1,58,Healthcare Administrator,HEALTHCARE,0.2372
19796840,INFORMATION-TECHNOLOGY,2,50,Software Engineer,ENGINEERING,0.2121
19796840,INFORMATION-TECHNOLOGY,3,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.2121
19796840,INFORMATION-TECHNOLOGY,4,1,Accountant,ACCOUNTANT,0.2121
19796840,INFORMATION-TECHNOLOGY,5,20,Flight Operations Officer,AVIATION,0.169
21847415,ENGINEERING,1,39,HR Consultant,CONSULTANT,0.2236
21847415,ENGINEERING,2,58,Healthcare Administrator,HEALTHCARE,0.2236
21847415,ENGINEERING,3,64,HR Business Partner,HR,0.2236
21847415,ENGINEERING,4,22,Banking Analyst,BANKING,0.2236
21847415,ENGINEERING,5,62,HR Manager,HR,0.2108
19532392,AGRICULTURE,1,53,Finance Manager,FINANCE,0.2673
19532392,AGRICULTURE,2,58,Healthcare Administrator,HEALTHCARE,0.189
19532392,AGRICULTURE,3,65,Payroll Specialist,HR,0.1782
19532392,AGRICULTURE,4,25,Credit Risk Analyst,BANKING,0.1782
19532392,AGRICULTURE,5,3,Audit Associate,ACCOUNTANT,0.1782
10712803,ENGINEERING,1,53,Finance Manager,FINANCE,0.2357
10712803,ENGINEERING,2,64,HR Business Partner,HR,0.125
10712803,ENGINEERING,3,58,Healthcare Administrator,HEALTHCARE,0.125
10712803,ENGINEERING,4,61,Medical Coder,HEALTHCARE,0.125
10712803,ENGINEERING,5,5,Corporate Lawyer,ADVOCATE,0.125
14726000,BUSINESS-DEVELOPMENT,1,20,Flight Operations Officer,AVIATION,0.239
14726000,BUSINESS-DEVELOPMENT,2,81,School Teacher,TEACHER,0.2236
14726000,BUSINESS-DEVELOPMENT,3,83,Academic Counsellor,TEACHER,0.2236
14726000,BUSINESS-DEVELOPMENT,4,58,Healthcare Administrator,HEALTHCARE,0.2236
14726000,BUSINESS-DEVELOPMENT,5,39,HR Consultant,CONSULTANT,0.2236
14248724,ARTS,1,60,Registered Nurse,HEALTHCARE,0.1667
14248724,ARTS,2,50,Software Engineer,ENGINEERING,0.1581
14248724,ARTS,3,83,Academic Counsellor,TEACHER,0.0
14248724,ARTS,4,80,Inside Sales Representative,SALES,0.0
14248724,ARTS,5,79,Key Account Manager,SALES,0.0
24647386,BUSINESS-DEVELOPMENT,1,79,Key Account Manager,SALES,0.402
24647386,BUSINESS-DEVELOPMENT,2,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.402
24647386,BUSINESS-DEVELOPMENT,3,18,Auto Sales Manager,AUTOMOBILE,0.3198
24647386,BUSINESS-DEVELOPMENT,4,78,Sales Executive,SALES,0.3015
24647386,BUSINESS-DEVELOPMENT,5,23,Relationship Manager,BANKING,0.3015
24533931,APPAREL,1,13,Art Teacher,ARTS,0.3162
24533931,APPAREL,2,50,Software Engineer,ENGINEERING,0.2828
24533931,APPAREL,3,20,Flight Operations Officer,AVIATION,0.169
24533931,APPAREL,4,10,Fashion Merchandiser,APPAREL,0.169
24533931,APPAREL,5,11,Apparel Designer,APPAREL,0.169
51349448,SALES,1,13,Art Teacher,ARTS,0.3536
51349448,SALES,2,50,Software Engineer,ENGINEERING,0.3162
51349448,SALES,3,27,Customer Service Lead,BPO,0.2357
51349448,SALES,4,38,Management Consultant,CONSULTANT,0.2357
51349448,SALES,5,40,IT Consultant,CONSULTANT,0.2222
68240723,DESIGNER,1,13,Art Teacher,ARTS,0.2357
68240723,DESIGNER,2,50,Software Engineer,ENGINEERING,0.2108
68240723,DESIGNER,3,20,Flight Operations Officer,AVIATION,0.126
68240723,DESIGNER,4,10,Fashion Merchandiser,APPAREL,0.126
68240723,DESIGNER,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.126
33286293,BANKING,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.252
33286293,BANKING,2,22,Banking Analyst,BANKING,0.2357
33286293,BANKING,3,82,Corporate Trainer,TEACHER,0.2222
33286293,BANKING,4,24,Investment Analyst,BANKING,0.2222
33286293,BANKING,5,52,Financial Analyst,FINANCE,0.2222
25150191,HR,1,39,HR Consultant,CONSULTANT,0.2887
25150191,HR,2,58,Healthcare Administrator,HEALTHCARE,0.2887
25150191,HR,3,64,HR Business Partner,HR,0.2887
25150191,HR,4,22,Banking Analyst,BANKING,0.2887
25150191,HR,5,4,Legal Advocate,ADVOCATE,0.2722
28013287,TEACHER,1,50,Software Engineer,ENGINEERING,0.3586
28013287,TEACHER,2,38,Management Consultant,CONSULTANT,0.2673
28013287,TEACHER,3,27,Customer Service Lead,BPO,0.2673
28013287,TEACHER,4,40,IT Consultant,CONSULTANT,0.252
28013287,TEACHER,5,17,Service Technician,AUTOMOBILE,0.1543
27182111,ADVOCATE,1,60,Registered Nurse,HEALTHCARE,0.3698
27182111,ADVOCATE,2,50,Software Engineer,ENGINEERING,0.2631
27182111,ADVOCATE,3,83,Academic Counsellor,TEACHER,0.1961
27182111,ADVOCATE,4,38,Management Consultant,CONSULTANT,0.1961
27182111,ADVOCATE,5,39,HR Consultant,CONSULTANT,0.1961
22675694,DESIGNER,1,13,Art Teacher,ARTS,0.4714
22675694,DESIGNER,2,50,Software Engineer,ENGINEERING,0.3162
22675694,DESIGNER,3,11,Apparel Designer,APPAREL,0.252
22675694,DESIGNER,4,43,Brand Designer,DESIGNER,0.2357
22675694,DESIGNER,5,38,Management Consultant,CONSULTANT,0.2357
54227873,ENGINEERING,1,50,Software Engineer,ENGINEERING,0.4
54227873,ENGINEERING,2,42,Product Designer,DESIGNER,0.2108
54227873,ENGINEERING,3,69,DevOps Engineer,INFORMATION-TECHNOLOGY,0.2
54227873,ENGINEERING,4,66,Software Developer,INFORMATION-TECHNOLOGY,0.2
54227873,ENGINEERING,5,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.2
21916744,DESIGNER,1,13,Art Teacher,ARTS,0.3198
21916744,DESIGNER,2,14,Creative Director,ARTS,0.3015
21916744,DESIGNER,3,41,UI/UX Designer,DESIGNER,0.286
21916744,DESIGNER,4,43,Brand Designer,DESIGNER,0.2132
21916744,DESIGNER,5,77,Event Coordinator,PUBLIC-RELATIONS,0.2132
13418452,APPAREL,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.3835
13418452,APPAREL,2,1,Accountant,ACCOUNTANT,0.2301
13418452,APPAREL,3,65,Payroll Specialist,HR,0.1617
13418452,APPAREL,4,53,Finance Manager,FINANCE,0.1617
13418452,APPAREL,5,3,Audit Associate,ACCOUNTANT,0.1617
19497420,PUBLIC-RELATIONS,1,38,Management Consultant,CONSULTANT,0.2652
19497420,PUBLIC-RELATIONS,2,50,Software Engineer,ENGINEERING,0.2372
19497420,PUBLIC-RELATIONS,3,44,Digital Marketing Manager,DIGITAL-MEDIA,0.2372
19497420,PUBLIC-RELATIONS,4,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.189
19497420,PUBLIC-RELATIONS,5,28,Process Analyst,BPO,0.1768
25207620,INFORMATION-TECHNOLOGY,1,13,Art Teacher,ARTS,0.2132
25207620,INFORMATION-TECHNOLOGY,2,65,Payroll Specialist,HR,0.201
25207620,INFORMATION-TECHNOLOGY,3,82,Corporate Trainer,TEACHER,0.201
25207620,INFORMATION-TECHNOLOGY,4,54,FP&A Analyst,FINANCE,0.201
25207620,INFORMATION-TECHNOLOGY,5,41,UI/UX Designer,DESIGNER,0.1907
25839123,SALES,1,50,Software Engineer,ENGINEERING,0.3651
25839123,SALES,2,20,Flight Operations Officer,AVIATION,0.2182
25839123,SALES,3,10,Fashion Merchandiser,APPAREL,0.2182
25839123,SALES,4,6,Public Policy Analyst,ADVOCATE,0.2182
25839123,SALES,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2182
29839396,BANKING,1,24,Investment Analyst,BANKING,0.4454
29839396,BANKING,2,50,Software Engineer,ENGINEERING,0.2535
29839396,BANKING,3,22,Banking Analyst,BANKING,0.189
29839396,BANKING,4,9,Agricultural Analyst,AGRICULTURE,0.189
29839396,BANKING,5,3,Audit Associate,ACCOUNTANT,0.1782
17983957,CONSULTANT,1,50,Software Engineer,ENGINEERING,0.2582
17983957,CONSULTANT,2,20,Flight Operations Officer,AVIATION,0.1543
17983957,CONSULTANT,3,10,Fashion Merchandiser,APPAREL,0.1543
17983957,CONSULTANT,4,6,Public Policy Analyst,ADVOCATE,0.1543
17983957,CONSULTANT,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1543
67032711,FITNESS,1,50,Software Engineer,ENGINEERING,0.1826
67032711,FITNESS,2,82,Corporate Trainer,TEACHER,0.0
67032711,FITNESS,3,83,Academic Counsellor,TEACHER,0.0
67032711,FITNESS,4,80,Inside Sales Representative,SALES,0.0
67032711,FITNESS,5,79,Key Account Manager,SALES,0.0
27018361,FINANCE,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.239
27018361,FINANCE,2,18,Auto Sales Manager,AUTOMOBILE,0.2236
27018361,FINANCE,3,12,Supply Chain Coordinator,APPAREL,0.2236
27018361,FINANCE,4,23,Relationship Manager,BANKING,0.2108
27018361,FINANCE,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2108
70528646,SALES,1,5,Corporate Lawyer,ADVOCATE,0.2357
70528646,SALES,2,4,Legal Advocate,ADVOCATE,0.2222
70528646,SALES,3,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.126
